127.0.0.1 - - [22/Dec/2024:01:19:59 +0000] "GET /health HTTP/1.1" 400 255 "-" "curl/7.88.1" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /node_modules/.vite/deps/react-router-dom.js?v=914d271e HTTP/1.1" 200 207716 "https://localhost/src/App.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /src/context/AuthContext.jsx HTTP/1.1" 200 32038 "https://localhost/src/App.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /src/utils/OauthHandler.jsx HTTP/1.1" 200 6142 "https://localhost/src/App.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /src/utils/ComponentPath.jsx HTTP/1.1" 200 25090 "https://localhost/src/App.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /src/components/AlertContext.jsx HTTP/1.1" 200 6854 "https://localhost/src/App.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /src/context/TournamentContext.jsx HTTP/1.1" 200 8298 "https://localhost/src/App.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /node_modules/.vite/deps/js-cookie.js?v=44731f9d HTTP/1.1" 200 3098 "https://localhost/src/context/AuthContext.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /node_modules/.vite/deps/jwt-decode.js?v=cbcf2e68 HTTP/1.1" 200 1723 "https://localhost/src/context/AuthContext.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /src/utils/PrivateRoute.jsx HTTP/1.1" 200 4568 "https://localhost/src/utils/ComponentPath.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:12 +0000] "GET /src/components/Alert.css HTTP/1.1" 200 623 "https://localhost/src/components/AlertContext.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:13 +0000] "GET /src/pages/Home/Home.jsx HTTP/1.1" 200 13458 "https://localhost/src/utils/ComponentPath.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:13 +0000] "GET /assets/images/background.webp HTTP/1.1" 200 1740218 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Home/Buttons/Button.jsx HTTP/1.1" 200 4300 "https://localhost/src/pages/Home/Home.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/pages/Home/Home.css HTTP/1.1" 200 1031 "https://localhost/src/pages/Home/Home.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Home/Card/Card.jsx HTTP/1.1" 200 34739 "https://localhost/src/pages/Home/Home.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Layout/Layout.jsx HTTP/1.1" 200 29352 "https://localhost/src/pages/Home/Home.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Home/Header/Header.jsx HTTP/1.1" 200 5820 "https://localhost/src/pages/Home/Home.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/pages/Custom/Custom.css HTTP/1.1" 200 1884 "https://localhost/src/components/Home/Buttons/Button.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Home/Input.jsx HTTP/1.1" 200 5510 "https://localhost/src/components/Home/Card/Card.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Home/Buttons/CardButton.jsx HTTP/1.1" 200 4047 "https://localhost/src/components/Home/Card/Card.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Home/Card/Card.css HTTP/1.1" 200 2046 "https://localhost/src/components/Home/Card/Card.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/axios.js?v=6401cd8b HTTP/1.1" 200 80398 "https://localhost/src/components/Home/Card/Card.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/@mui_material_Alert.js?v=a13b81c0 HTTP/1.1" 200 24208 "https://localhost/src/components/Home/Card/Card.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Home/Header/Header.css HTTP/1.1" 200 1219 "https://localhost/src/components/Home/Header/Header.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Alert.jsx HTTP/1.1" 200 6451 "https://localhost/src/components/Layout/Layout.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Layout/Header.jsx HTTP/1.1" 200 29373 "https://localhost/src/components/Layout/Layout.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/chunk-L7MNDD2U.js?v=936dc08e HTTP/1.1" 200 6686 "https://localhost/node_modules/.vite/deps/@mui_material_Alert.js?v=a13b81c0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/chunk-E264KASH.js?v=936dc08e HTTP/1.1" 200 36785 "https://localhost/node_modules/.vite/deps/@mui_material_Alert.js?v=a13b81c0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/chunk-RM7S4XDX.js?v=936dc08e HTTP/1.1" 200 47462 "https://localhost/node_modules/.vite/deps/@mui_material_Alert.js?v=a13b81c0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/chunk-TYQTUSJQ.js?v=936dc08e HTTP/1.1" 200 1670 "https://localhost/node_modules/.vite/deps/@mui_material_Alert.js?v=a13b81c0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/chunk-S725DACQ.js?v=936dc08e HTTP/1.1" 200 37368 "https://localhost/node_modules/.vite/deps/@mui_material_Alert.js?v=a13b81c0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/chunk-UWJOO6HD.js?v=936dc08e HTTP/1.1" 200 328481 "https://localhost/node_modules/.vite/deps/@mui_material_Alert.js?v=a13b81c0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Layout/Header.css HTTP/1.1" 200 2713 "https://localhost/src/components/Layout/Header.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /node_modules/.vite/deps/chunk-6UAF4B2Q.js?v=936dc08e HTTP/1.1" 200 34866 "https://localhost/node_modules/.vite/deps/@mui_material_Alert.js?v=a13b81c0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Layout/UserAvatarDropdown.jsx HTTP/1.1" 200 16378 "https://localhost/src/components/Layout/Header.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /src/components/Layout/NotificationDropdown.jsx HTTP/1.1" 200 24493 "https://localhost/src/components/Layout/Header.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /assets/images/icons/42-logo.png HTTP/1.1" 200 15045 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /assets/images/icons/google.png HTTP/1.1" 200 17458 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /assets/fonts/Dreamscape/Dreamscape.woff2 HTTP/1.1" 200 10092 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /assets/fonts/Avenir/Avenir-Medium.woff2 HTTP/1.1" 200 43996 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:14 +0000] "GET /assets/fonts/Avenir/Avenir-Heavy.woff2 HTTP/1.1" 200 29332 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:17 +0000] "GET /assets/images/icons/lock.png HTTP/1.1" 200 1399 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:17 +0000] "GET /assets/images/icons/close.png HTTP/1.1" 200 2014 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:17 +0000] "GET /assets/images/icons/email.png HTTP/1.1" 200 1840 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:17 +0000] "GET /assets/images/logo.webp HTTP/1.1" 200 176068 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:19 +0000] "GET /api/social-auth/login/intra42/ HTTP/1.1" 302 0 "https://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:21 +0000] "GET /api/social-auth/complete/intra42/?code=3a5d1f1ace3636bc05fc3bea3159b60df162a0471a0913bc397bab798cd8aa57&state=woSkeiBCAPZeLFaetHSUzDfUDS7yLXaG HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:22 +0000] "GET /dashboard?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzM1MjYyNjYxLCJpYXQiOjE3MzQ4MzA2NjEsImp0aSI6IjAwMDBmNTBjMDUwODRjZjBhNTIwODZmMjkyYzcxYTdkIiwidXNlcl9pZCI6MX0.QesN7u5r7koVHVTHp0jAOYIpjRfSdIm0WluL3-sNTz4&refresh_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoicmVmcmVzaCIsImV4cCI6MTczNjU1ODY2MSwiaWF0IjoxNzM0ODMwNjYxLCJqdGkiOiI4MDdhZDRiZmM4N2Y0MTJmOGU5OTljODRkNDdmNGM2ZSIsInVzZXJfaWQiOjF9.2eqslCg0xv0UQRkk5dSWAgwDparscHahl_6g-p3j7aE HTTP/1.1" 200 641 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:22 +0000] "GET / HTTP/1.1" 101 22 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:22 +0000] "GET /@vite/client HTTP/1.1" 200 137350 "https://localhost/dashboard?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzM1MjYyNjYxLCJpYXQiOjE3MzQ4MzA2NjEsImp0aSI6IjAwMDBmNTBjMDUwODRjZjBhNTIwODZmMjkyYzcxYTdkIiwidXNlcl9pZCI6MX0.QesN7u5r7koVHVTHp0jAOYIpjRfSdIm0WluL3-sNTz4&refresh_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoicmVmcmVzaCIsImV4cCI6MTczNjU1ODY2MSwiaWF0IjoxNzM0ODMwNjYxLCJqdGkiOiI4MDdhZDRiZmM4N2Y0MTJmOGU5OTljODRkNDdmNGM2ZSIsInVzZXJfaWQiOjF9.2eqslCg0xv0UQRkk5dSWAgwDparscHahl_6g-p3j7aE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:22 +0000] "GET /src/main.jsx HTTP/1.1" 200 1912 "https://localhost/dashboard?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzM1MjYyNjYxLCJpYXQiOjE3MzQ4MzA2NjEsImp0aSI6IjAwMDBmNTBjMDUwODRjZjBhNTIwODZmMjkyYzcxYTdkIiwidXNlcl9pZCI6MX0.QesN7u5r7koVHVTHp0jAOYIpjRfSdIm0WluL3-sNTz4&refresh_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoicmVmcmVzaCIsImV4cCI6MTczNjU1ODY2MSwiaWF0IjoxNzM0ODMwNjYxLCJqdGkiOiI4MDdhZDRiZmM4N2Y0MTJmOGU5OTljODRkNDdmNGM2ZSIsInVzZXJfaWQiOjF9.2eqslCg0xv0UQRkk5dSWAgwDparscHahl_6g-p3j7aE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:22 +0000] "GET /@react-refresh HTTP/1.1" 200 64235 "https://localhost/dashboard?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzM1MjYyNjYxLCJpYXQiOjE3MzQ4MzA2NjEsImp0aSI6IjAwMDBmNTBjMDUwODRjZjBhNTIwODZmMjkyYzcxYTdkIiwidXNlcl9pZCI6MX0.QesN7u5r7koVHVTHp0jAOYIpjRfSdIm0WluL3-sNTz4&refresh_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoicmVmcmVzaCIsImV4cCI6MTczNjU1ODY2MSwiaWF0IjoxNzM0ODMwNjYxLCJqdGkiOiI4MDdhZDRiZmM4N2Y0MTJmOGU5OTljODRkNDdmNGM2ZSIsInVzZXJfaWQiOjF9.2eqslCg0xv0UQRkk5dSWAgwDparscHahl_6g-p3j7aE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:22 +0000] "GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=adf35c9b HTTP/1.1" 200 37035 "https://localhost/src/main.jsx" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [22/Dec/2024:01:24:22 +0000] "GET /node_modules/vite/dist/client/env.mjs HTTP/1.1" 200 4021 "https://localhost/@vite/client" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" "-"
